sheet_name,condition_number,voltage_V,duration_ms,duration_us,sample_index_in_sheet,signal_column,samz,samz_min_in_sheet,samz_max_in_sheet,hfo2_fraction,zro2_fraction,hfo2_percent,zro2_percent,x_in_Hf1_minus_x_ZrxO2,monoclinic_phase_fraction,orthorhombic_phase_fraction,tetragonal_phase_fraction,phase_fraction_sum,phase_fraction_sum_error,dominant_phase,dominant_phase_fraction
num5,5,674,10.1,10100.0,16,th:0.260_samz:447,447,-7447,447,0.0,1.0,0.0,100.0,1.0,5.243212619934044e-12,0.2273236214317612,0.7726763785629955,1.0,0.0,tetragonal,0.7726763785629955
num6,6,674,7.6,7600.0,1,th:0.260_samz:-7747,-7747,-7747,147,1.0,0.0,100.0,0.0,0.0,0.2370502283422712,0.567000383636784,0.1959493880209449,1.0,0.0,orthorhombic,0.567000383636784
num6,6,674,7.6,7600.0,2,th:0.260_samz:-7221,-7221,-7747,147,0.933367114263998,0.06663288573600203,93.3367114263998,6.6632885736002025,0.06663288573600203,0.1569996515585414,0.6751766260534816,0.167823722387977,1.0,0.0,orthorhombic,0.6751766260534816
num6,6,674,7.6,7600.0,3,th:0.260_samz:-6695,-6695,-7747,147,0.866734228527996,0.13326577147200405,86.6734228527996,13.326577147200405,0.13326577147200405,0.1150676243081182,0.7635359900618677,0.1213963856300142,1.0,0.0,orthorhombic,0.7635359900618677
num6,6,674,7.6,7600.0,4,th:0.260_samz:-6168,-6168,-7747,147,0.7999746643020015,0.2000253356979985,79.99746643020015,20.002533569799848,0.2000253356979985,0.1074514598917671,0.794882063484378,0.09766647662385494,1.0,0.0,orthorhombic,0.794882063484378
num6,6,674,7.6,7600.0,5,th:0.260_samz:-5642,-5642,-7747,147,0.7333417785659995,0.26665822143400053,73.33417785659995,26.665822143400053,0.26665822143400053,0.07815779021316702,0.8394471086952862,0.08239510109154674,1.0,0.0,orthorhombic,0.8394471086952862
num6,6,674,7.6,7600.0,6,th:0.260_samz:-5116,-5116,-7747,147,0.6667088928299975,0.33329110717000254,66.67088928299975,33.329110717000255,0.33329110717000254,0.05426346614584512,0.8609884216375419,0.08474811221661294,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.8609884216375419
num6,6,674,7.6,7600.0,7,th:0.260_samz:-4590,-4590,-7747,147,0.6000760070939954,0.39992399290600456,60.00760070939955,39.99239929060045,0.39992399290600456,0.03839120436043492,0.8529955981509364,0.1086131974886285,0.9999999999999999,1.1102230246251565e-16,orthorhombic,0.8529955981509364
num6,6,674,7.6,7600.0,8,th:0.260_samz:-4063,-4063,-7747,147,0.5333164428680011,0.466683557131999,53.331644286800106,46.6683557131999,0.466683557131999,0.02310239482503003,0.829834442575295,0.1470631625996749,1.0,0.0,orthorhombic,0.829834442575295
num6,6,674,7.6,7600.0,9,th:0.260_samz:-3536,-3536,-7747,147,0.46655687864200657,0.5334431213579934,46.65568786420066,53.34431213579934,0.5334431213579934,0.01257236133186692,0.7771979754200568,0.2102296632480763,1.0,0.0,orthorhombic,0.7771979754200568
num6,6,674,7.6,7600.0,10,th:0.260_samz:-3010,-3010,-7747,147,0.39992399290600456,0.6000760070939954,39.99239929060045,60.00760070939955,0.6000760070939954,0.005765869297476581,0.6964839957748447,0.2977501349276788,1.0,0.0,orthorhombic,0.6964839957748447
num6,6,674,7.6,7600.0,11,th:0.260_samz:-2483,-2483,-7747,147,0.33316442868001017,0.6668355713199898,33.31644286800102,66.68355713199898,0.6668355713199898,0.002362451945372338,0.5769964516748816,0.4206410963797461,1.0,0.0,orthorhombic,0.5769964516748816
num6,6,674,7.6,7600.0,12,th:0.260_samz:-1957,-1957,-7747,147,0.26653154294400816,0.7334684570559918,26.653154294400817,73.34684570559918,0.7334684570559918,0.0008643141090397092,0.4287371100991605,0.5703985757917996,0.9999999999999998,2.220446049250313e-16,tetragonal,0.5703985757917996
num6,6,674,7.6,7600.0,13,th:0.260_samz:-1431,-1431,-7747,147,0.19989865720800604,0.800101342791994,19.989865720800605,80.01013427919939,0.800101342791994,0.0002723746920082458,0.2921073079578809,0.7076203173501109,1.0,0.0,tetragonal,0.7076203173501109
